Year,Month,Day,HourOfDay,DNI,DHI,GHI,Windfarm1,Price [SEK/MWh]
2019,6,8,19,0,15.8,15.8,5830.627,109
2019,6,8,20,0,0,0,4598.432,58
2019,6,8,21,0,0,0,5833.297,37
2019,6,8,22,0,0,0,5902.445,24
2019,6,8,23,0,0,0,5903.142,17
2019,6,9,0,0,0,0,5865.557,48
2019,6,9,1,0,0,0,5935.064,25
2019,6,9,2,0,0,0,5905.521,19
2019,6,9,3,0,15.1,15.1,5928.165,8
2019,6,9,4,15.5,62,64.7,5934.37,5
2019,6,9,5,36.2,122,133.1,5939.269,9
2019,6,9,6,7.5,137.5,140.8,5935.003,20
2019,6,9,7,179.7,260,363.6,5937.189,30
2019,6,9,8,0.2,181.7,181.8,5939.192,117
2019,6,9,9,84.5,355.8,418.9,5939.353,111
2019,6,9,10,56.1,362.6,407.7,5938.757,56
2019,6,9,11,437.1,332.8,698.2,5842.199,130
2019,6,9,12,512.2,301.5,719.6,5213.324,155
2019,6,9,13,518.3,283.5,683.8,4341.693,141
2019,6,9,14,716.8,188,687.1,3955.279,155
2019,6,9,15,649.9,173.4,560.1,2450.254,133
2019,6,9,16,628.5,138.1,438.3,2362.232,125
2019,6,9,17,369.6,132,262.1,2264.081,142
2019,6,9,18,441.8,70,166.8,1381.376,188
2019,6,9,19,227.3,35.4,57.6,1483.732,217
2019,6,9,20,0,0,0,1495.683,192
2019,6,9,21,0,0,0,2141.637,208
2019,6,9,22,0,0,0,978.094,157
2019,6,9,23,0,0,0,710.059,101
2019,6,10,0,0,0,0,55.863,18
2019,6,10,1,0,0,0,0,12
2019,6,10,2,0,0,0,0,15
2019,6,10,3,98.4,24.5,30.6,9.471,17
2019,6,10,4,345.2,64.8,126.5,76.261,17
2019,6,10,5,503.8,98.2,252.9,116.299,32
2019,6,10,6,609.7,125.3,391.7,14.487,267
2019,6,10,7,624.5,161.8,511.2,0,320
2019,6,10,8,85.2,313.7,370.5,0,330
2019,6,10,9,132.2,365.2,462.7,0,329
2019,6,10,10,7.7,256.6,262.7,0,320
2019,6,10,11,1.5,233.6,234.8,0,315
2019,6,10,12,25.1,316.4,336.9,100.337,305
2019,6,10,13,21.3,289.2,305.8,52.437,289
2019,6,10,14,0.2,190.1,190.2,6.487,291
2019,6,10,15,101.9,283.3,343,15.608,292
2019,6,10,16,8,135.6,139.2,218.211,299
2019,6,10,17,0,80.6,80.6,240.957,327
2019,6,10,18,86.4,90,109.9,627.246,342
2019,6,10,19,152.2,38.5,53.6,868.198,342
2019,6,10,20,0,0,0,1062.702,309
2019,6,10,21,0,0,0,1378.049,258
2019,6,10,22,0,0,0,1433.712,201
2019,6,10,23,0,0,0,1640.766,140
2019,6,11,0,0,0,0,2216.076,158
2019,6,11,1,0,0,0,1983.688,103
2019,6,11,2,0,0,0,2039.168,107
2019,6,11,3,0,11.2,11.2,2090.052,46
2019,6,11,4,0,39.8,39.8,1791.466,34
2019,6,11,5,14.6,114.1,118.6,2111.768,123
2019,6,11,6,13.2,158.2,163.8,3420.782,339
2019,6,11,7,12.7,199.6,206.7,4125.981,362
2019,6,11,8,75.5,324.6,375.2,2510.227,374
2019,6,11,9,43.1,334.7,367.2,5419.625,369
2019,6,11,10,11.4,279.8,288.9,5114.484,365
2019,6,11,11,0,223.2,223.3,3938.478,360
2019,6,11,12,0,218.9,218.8,3911.907,357
2019,6,11,13,0,201.3,201.3,3484.257,355
2019,6,11,14,4.2,212.9,216,4583.142,355
2019,6,11,15,33.6,250.2,270.4,3777.194,337
2019,6,11,16,44.7,209.7,231.3,4767.884,324
2019,6,11,17,8.5,114.8,117.8,4434.212,338
2019,6,11,18,74.4,98.1,114.7,2456.883,342
2019,6,11,19,5.8,32.4,33.1,3056.426,339
2019,6,11,20,0,0.7,0.7,3991.402,299
2019,6,11,21,0,0,0,4014.921,220
2019,6,11,22,0,0,0,1914.014,82
2019,6,11,23,0,0,0,2072.343,35
2019,6,12,0,0,0,0,2916.6,21
2019,6,12,1,0,0,0,4791.028,26
2019,6,12,2,0,0,0,4160.182,23
2019,6,12,3,0,7.9,7.9,2996.768,25
2019,6,12,4,0,47.8,47.8,3182.163,22
2019,6,12,5,2,88.7,89.3,3853.435,136
2019,6,12,6,0,98.7,98.7,2679.57,306
2019,6,12,7,0,135.2,135.2,4150.299,352
2019,6,12,8,141.9,341.8,435.9,4070.675,362
2019,6,12,9,28.5,310.5,331.8,3380.372,362
2019,6,12,10,0,214.1,214.1,3437.219,364
2019,6,12,11,0,221,221,1595.075,363
2019,6,12,12,59,386.4,435.7,737.449,361
2019,6,12,13,167,398.4,526.9,1010.597,360
2019,6,12,14,7.3,226.1,231.2,2944.695,360
2019,6,12,15,355.8,277.5,490.4,3492.103,352
2019,6,12,16,75.4,229.8,265.6,3663.516,346
2019,6,12,17,22.7,141.9,149.9,3916.27,343
2019,6,12,18,0,40,40,3795.16,337
2019,6,12,19,0,15.9,15.9,3791.12,336
2019,6,12,20,0,0.7,0.7,2914.157,321
2019,6,12,21,0,0,0,2663.378,316
2019,6,12,22,0,0,0,2053.892,289
2019,6,12,23,0,0,0,2500.521,201
2019,6,13,0,0,0,0,761.862,32
2019,6,13,1,0,0,0,1015.39,106
2019,6,13,2,0,0,0,1337.862,167
2019,6,13,3,0,9.1,9.1,2109.083,154
2019,6,13,4,0,40.9,40.9,2027.136,112
2019,6,13,5,16.9,109,114.3,1399.842,257
2019,6,13,6,26.8,151,162.2,1835.532,335
2019,6,13,7,346.6,232.9,427,2896.976,359
2019,6,13,8,750.6,151.9,653.6,1855.664,380
2019,6,13,9,796.3,153.7,752.6,567.133,374
2019,6,13,10,199.2,389.1,550.3,663.196,351
2019,6,13,11,77.2,385.8,450.1,1520.379,326
2019,6,13,12,513.8,289,710.4,748.557,313
2019,6,13,13,394.7,317.2,622.3,436.666,307
2019,6,13,14,828.9,125.9,706.4,269.277,315
2019,6,13,15,782.8,120.8,591.1,117.207,320
2019,6,13,16,686.3,117.8,449,112.202,332
2019,6,13,17,557.6,105.3,302.9,264.91,352
2019,6,13,18,388.5,79.3,166.7,458.447,361
2019,6,13,19,165.7,40.7,57.8,599.477,358
2019,6,13,20,3.5,1.5,1.5,591.631,346
2019,6,13,21,0,0,0,1023.882,352
2019,6,13,22,0,0,0,0,345
2019,6,13,23,0,0,0,0.818,327
2019,6,14,0,0,0,0,811.082,303
2019,6,14,1,0,0,0,1447.689,278
2019,6,14,2,0,0,0,1192.875,267
2019,6,14,3,3.4,16.5,16.7,1068.415,242
2019,6,14,4,111.5,76.7,96.7,1335.523,247
2019,6,14,5,50.9,129.3,145.3,1414.361,306
2019,6,14,6,22.4,162.2,172,553.505,341
2019,6,14,7,721.9,127.4,532.5,186.879,353
2019,6,14,8,756.8,144,649.6,1352.364,370
2019,6,14,9,814,144.4,756.7,876.338,365
2019,6,14,10,823.5,152.1,817.3,411.502,365
2019,6,14,11,290.4,379.1,619.9,270.628,369
2019,6,14,12,785.5,171.3,815.1,345.942,362
2019,6,14,13,755.4,175,761.2,443.105,346
2019,6,14,14,780.2,148.9,696,454.524,345
2019,6,14,15,0,161.1,161.1,124.348,352
2019,6,14,16,0,122.1,122.1,0,342
2019,6,14,17,0,79.9,79.9,0,351
2019,6,14,18,0,44.3,44.3,0,352
2019,6,14,19,0,15.9,15.9,47.884,351
2019,6,14,20,0,0.5,0.5,889.814,336
2019,6,14,21,0,0,0,3.455,331
2019,6,14,22,0,0,0,18.628,323
2019,6,14,23,0,0,0,83.015,297
2019,6,15,0,0,0,0,261.757,299
2019,6,15,1,0,0,0,600.446,291
2019,6,15,2,0,0,0,931.498,244
2019,6,15,3,61.3,25.6,29.5,1496.126,212
2019,6,15,4,4.6,54.3,55.2,2755.312,192
2019,6,15,5,25.3,118.5,126.4,1942.65,211
2019,6,15,6,25.1,153.3,163.4,1808.276,228
2019,6,15,7,421.5,221.2,459,1705.976,261
2019,6,15,8,516.5,240.4,585.3,1443.742,303
2019,6,15,9,0.4,205.8,206.1,2147.27,314
2019,6,15,10,3.9,238.1,241,1151.918,313
2019,6,15,11,3.7,247.7,250.8,1344.37,292
2019,6,15,12,37.8,343.6,374.4,1210.568,270
2019,6,15,13,21.1,290.9,307.4,1451.483,265
2019,6,15,14,5.8,217.4,221.5,2408.216,250
2019,6,15,15,1.5,169.6,170.5,2446.045,251
2019,6,15,16,11.9,167.4,173.1,1454.185,258
2019,6,15,17,0,87.5,87.5,1211.911,300
2019,6,15,18,0,60.6,60.6,1121.67,303
2019,6,15,19,0,19,19,1264.269,290
2019,6,15,20,0,0.9,0.9,1203.439,254
2019,6,15,21,0,0,0,1599.184,240
2019,6,15,22,0,0,0,833.107,204
2019,6,15,23,0,0,0,442.463,164
2019,6,16,0,0,0,0,521.717,232
2019,6,16,1,0,0,0,639.407,220
2019,6,16,2,0,0,0,764.652,210
2019,6,16,3,0.3,18.2,18.2,841.111,186
2019,6,16,4,7.4,60.9,62.2,501.496,150
2019,6,16,5,0,78.2,78.2,421.937,191
2019,6,16,6,0,114.3,114.3,347.756,212
2019,6,16,7,3.3,165.8,167.6,304.71,269
2019,6,16,8,2,190.9,192.2,1287.445,294
2019,6,16,9,15.8,267.1,278.9,1793.849,298
2019,6,16,10,9.2,264,271.6,3019.061,292
2019,6,16,11,47.3,359,398.4,2036.092,297
2019,6,16,12,273.5,379.4,605.7,1742.768,289
2019,6,16,13,64.1,352.1,401.9,802.078,254
2019,6,16,14,564.7,226.4,623.3,559.844,245
2019,6,16,15,750.2,136,588.6,337.272,262
2019,6,16,16,139.9,222.3,291.9,177.242,267
2019,6,16,17,3.6,105.2,106.4,121.218,275
2019,6,16,18,14.6,78.4,81.7,306.964,298
2019,6,16,19,1.2,29.9,30,691.4,305
2019,6,16,20,0,0.8,0.8,940.975,297
2019,6,16,21,0,0,0,405.962,291
2019,6,16,22,0,0,0,1203.218,273
2019,6,16,23,0,0,0,755.315,212
2019,6,17,0,0,0,0,597.644,194
2019,6,17,1,0,0,0,338.995,181
2019,6,17,2,0,0,0,0.96,183
2019,6,17,3,162.7,23.5,34.2,0,167
2019,6,17,4,446,53,133.9,0,125
2019,6,17,5,597.9,77.9,262.6,450.79,273
2019,6,17,6,697.3,97.8,403.6,662.393,332
2019,6,17,7,461.6,199.1,457.8,343.394,354
2019,6,17,8,816.9,118.8,664.8,344.401,371
2019,6,17,9,846.5,124.8,762,728.288,369
2019,6,17,10,463.1,300.5,676.7,398.369,357
2019,6,17,11,855.6,137.8,849.6,737.557,347
2019,6,17,12,850.9,138.8,837.6,813.098,350
2019,6,17,13,832.6,137.2,784.5,912.333,345
2019,6,17,14,812.1,128.5,699.8,1105.768,347
2019,6,17,15,559,194.7,532.6,1334.052,337
2019,6,17,16,637.6,135,445.1,1297.404,327
2019,6,17,17,528.6,114.3,303.7,1030.285,332
2019,6,17,18,97.6,97.6,119.2,784.297,335
2019,6,17,19,12,36.4,37.7,309.73,334
2019,6,17,20,0,1.5,1.5,193.718,316
2019,6,17,21,0,0,0,23.136,300
2019,6,17,22,0,0,0,0,247
2019,6,17,23,0,0,0,93.462,210
2019,6,18,0,0,0,0,534.289,189
2019,6,18,1,0,0,0,631.141,189
2019,6,18,2,0,0,0,976.84,172
2019,6,18,3,125,25.2,33.4,1466.616,150
2019,6,18,4,302.3,65.9,120.8,1415.47,107
2019,6,18,5,19.2,110.8,116.6,1052.985,234
2019,6,18,6,556.3,136.8,380.9,1462.636,334
2019,6,18,7,0.5,151,151.3,3112.619,352
2019,6,18,8,11.9,229.8,237.8,4593.207,370
2019,6,18,9,55.2,342.4,383.5,4492.821,381
2019,6,18,10,296.8,385.8,627,5076.982,379
2019,6,18,11,522.3,316.1,751.5,4929.45,371
2019,6,18,12,670.7,253.1,804.1,5164.831,367
2019,6,18,13,73.3,368.6,425.3,4745.035,357
2019,6,18,14,116.9,345.3,426.7,4334.985,349
2019,6,18,15,79.6,284.9,332.5,4380.925,331
2019,6,18,16,6.1,152.4,155.4,3163.617,313
2019,6,18,17,0,80.8,80.8,1991.235,323
2019,6,18,18,3,67.8,68.5,2752.239,335
2019,6,18,19,0,17.1,17.1,3793.555,334
2019,6,18,20,0,2.2,2.2,2259.919,312
2019,6,18,21,0,0,0,2406.503,296
2019,6,18,22,0,0,0,1743.115,264
2019,6,18,23,0,0,0,1925.099,218
2019,6,19,0,0,0,0,1569.815,43
2019,6,19,1,0,0,0,1022.224,149
2019,6,19,2,0,0,0,1107.162,187
2019,6,19,3,24.8,27.3,28.9,852.191,178
2019,6,19,4,145.8,84.8,111.3,395.33,149
2019,6,19,5,161.9,146.9,196.7,271.524,265
2019,6,19,6,219.2,209.9,305.9,1.948,341
2019,6,19,7,103.8,274.7,332.8,3.261,360
2019,6,19,8,579,233.5,620.4,0,367
2019,6,19,9,626.4,247.4,718.8,0.617,366
2019,6,19,10,649.4,258.8,783.8,580.33,370
2019,6,19,11,604.5,286.1,789,279.393,369
2019,6,19,12,234.4,409.3,602.6,608.744,374
2019,6,19,13,0.3,210.5,210.7,420.703,372
2019,6,19,14,178.7,353.3,476.4,394.201,372
2019,6,19,15,308.2,290.6,477.3,2418.405,355
2019,6,19,16,415.2,209.2,411.7,3591.98,344
2019,6,19,17,299.4,162.8,270.7,3844.633,345
2019,6,19,18,49.8,100.6,112.1,2269.718,349
2019,6,19,19,0,16,16,2266,351
2019,6,19,20,0,0.9,0.9,1737.611,343
2019,6,19,21,0,0,0,3811.866,335
2019,6,19,22,0,0,0,3245.487,321
2019,6,19,23,0,0,0,3346.214,307
2019,6,20,0,0,0,0,2241.276,309
2019,6,20,1,0,0,0,265.817,303
2019,6,20,2,0,0,0,335.365,292
2019,6,20,3,3.3,22.3,22.6,740.049,267
2019,6,20,4,94.5,87.6,104.7,470.555,199
2019,6,20,5,0,78.2,78.2,393.051,246
2019,6,20,6,47.7,197,217.2,202.309,328
2019,6,20,7,72.7,270.5,311,354.901,345
2019,6,20,8,2.3,184.1,185.6,234.441,347
2019,6,20,9,5.3,234.3,238.2,36.376,340
2019,6,20,10,53.3,372.6,415.6,358.022,339
2019,6,20,11,84.2,409.3,479.9,563.331,335
2019,6,20,12,79.7,396.1,461.5,1205.548,334
2019,6,20,13,45.8,335,370.5,1037.026,330
2019,6,20,14,660.7,187.9,655.1,687.122,330
2019,6,20,15,234.9,279.7,423.8,624.888,327
2019,6,20,16,611.1,134.7,433.7,422.452,322
2019,6,20,17,0,88.9,88.9,1022.648,322
2019,6,20,18,145.4,95.4,129,1739.938,326
2019,6,20,19,0,23.8,23.8,2462.875,326
2019,6,20,20,0,0.8,0.8,1354.083,318
2019,6,20,21,0,0,0,1628.368,304
2019,6,20,22,0,0,0,1092.628,271
2019,6,20,23,0,0,0,624.883,181
2019,6,21,0,0,0,0,623.904,264
2019,6,21,1,0,0,0,352.76,247
2019,6,21,2,0,0,0,937.239,217
2019,6,21,3,21.2,23.1,24.5,662.821,199
2019,6,21,4,39.1,70.2,77.3,535.833,149
2019,6,21,5,508.9,92.4,249.1,808.117,256
2019,6,21,6,562.4,128.4,375.5,797.639,292
2019,6,21,7,48.9,231.2,259,1147.72,300
2019,6,21,8,780.1,138.9,660,1205.923,318
2019,6,21,9,812.4,145.7,757,1097.632,322
2019,6,21,10,814.6,156.7,815.6,885.835,330
2019,6,21,11,448.2,322.6,695,759.444,334
2019,6,21,12,368.1,349.4,652.4,701.657,334
2019,6,21,13,112.9,374.2,462.6,768.467,314
2019,6,21,14,1.7,198.5,199.6,879.242,303
2019,6,21,15,153.2,287,383.2,186.529,295
2019,6,21,16,221.7,225.7,334.8,511.725,302
2019,6,21,17,264,145.5,242.6,882.746,302
2019,6,21,18,75.1,95.8,113.1,1175.098,303
2019,6,21,19,249.7,37.6,64.9,571.411,298
2019,6,21,20,5.4,2.8,2.8,844.893,266
2019,6,21,21,0,0,0,1640.218,273
2019,6,21,22,0,0,0,4426.305,262
2019,6,21,23,0,0,0,4831.985,223
2019,6,22,0,0,0,0,5177.645,265
2019,6,22,1,0,0,0,4690.937,224
2019,6,22,2,0,0,0,4957.565,159
2019,6,22,3,202.2,22.6,35.7,4590.488,30
2019,6,22,4,490.4,47.9,136.2,2975.443,15
2019,6,22,5,607.7,73.7,260.5,3158.475,25
2019,6,22,6,580.3,121,374.7,3523.375,159
2019,6,22,7,573.2,167.1,488,3470.697,253
2019,6,22,8,429.1,255.7,542.4,3571.904,245
2019,6,22,9,556.4,242.6,662.2,3067.901,254
2019,6,22,10,660.2,217.9,752.7,2660.817,262
2019,6,22,11,779.1,172.2,820.7,2777.581,269
2019,6,22,12,844.7,141.6,836.1,2353.079,264
2019,6,22,13,705.4,188.6,737.9,2324.134,258
2019,6,22,14,615.1,201.4,634.3,2323.642,258
2019,6,22,15,791.5,118.8,599.2,1843.858,249
2019,6,22,16,730.9,106,463.7,1533.357,246
2019,6,22,17,678.4,81.7,327,1091.773,246
2019,6,22,18,553,60.4,188.8,869.569,249
2019,6,22,19,313.1,37,71.5,695.858,254
2019,6,22,20,14.5,3.2,3.3,217.636,251
2019,6,22,21,0,0,0,182.372,264
2019,6,22,22,0,0,0,140.056,264
2019,6,22,23,0,0,0,18.762,242
2019,6,23,0,0,0,0,156.325,227
2019,6,23,1,0,0,0,68.613,179
2019,6,23,2,0,0,0,0,149
2019,6,23,3,194.6,22.4,34.9,0,87
2019,6,23,4,501.8,46.8,136.9,0,52
2019,6,23,5,655.8,67.1,268.5,0,149
2019,6,23,6,711.4,92.1,402.9,0,219
2019,6,23,7,46.5,235.8,261.7,0,232
2019,6,23,8,387.7,268.6,527.6,38.034,273
2019,6,23,9,117.7,359,447,262.201,273
2019,6,23,10,771.9,174.4,796.2,409.736,269
2019,6,23,11,315.7,371.9,632.7,532.961,256
2019,6,23,12,310,352.4,616.5,540.974,234
2019,6,23,13,2.6,224.9,226.9,650.83,231
2019,6,23,14,49.8,300.5,337.1,678.013,235
2019,6,23,15,60.6,270.7,307.1,724.998,247
2019,6,23,16,228.5,223.5,331.5,635.363,281
2019,6,23,17,0,90.1,90.1,383.004,287
2019,6,23,18,12,78,80.7,175.887,305
2019,6,23,19,102.9,44.1,55.4,82.555,321
2019,6,23,20,0,1.6,1.6,319.471,312
2019,6,23,21,0,0,0,221.006,313
2019,6,23,22,0,0,0,454.253,316
2019,6,23,23,0,0,0,868.287,287
2019,6,24,0,0,0,0,703.511,279
2019,6,24,1,0,0,0,557.15,266
2019,6,24,2,0,0,0,668.522,248
2019,6,24,3,4.3,18.9,19.2,735.453,255
2019,6,24,4,62.6,71.8,83,823.637,230
2019,6,24,5,594.1,83.6,265.6,673.122,275
2019,6,24,6,0,114.4,114.4,544.908,343
2019,6,24,7,734.7,129.7,540.5,307.25,373
2019,6,24,8,589.2,208.1,600.9,131.988,377
2019,6,24,9,140.6,366.5,471.1,0.024,372
2019,6,24,10,32.3,327,353,98.078,358
2019,6,24,11,460.1,323.6,703.4,85.232,355
2019,6,24,12,466,316.3,699.1,318.661,355
2019,6,24,13,13.1,262.1,271.6,93.377,350
2019,6,24,14,0.9,195.8,196.3,0,348
2019,6,24,15,15.8,213,222.2,0.589,342
2019,6,24,16,40.2,203.8,223.6,0,348
2019,6,24,17,218,159.8,239.1,61.081,369
2019,6,24,18,11.6,77.6,80.3,0,363
2019,6,24,19,0,23.9,23.9,1.439,359
2019,6,24,20,4.3,3.2,3.3,427.32,352
2019,6,24,21,0,0,0,1621.973,343
2019,6,24,22,0,0,0,3680.681,340
2019,6,24,23,0,0,0,2753.32,306
2019,6,25,0,0,0,0,1355.263,267
2019,6,25,1,0,0,0,1784.031,262
2019,6,25,2,0,0,0,1491.585,251
2019,6,25,3,36.7,24.1,26.4,1737.417,244
2019,6,25,4,135.5,74.8,98.9,1784.596,212
2019,6,25,5,479,102.9,249.4,697.685,289
2019,6,25,6,283.4,190.5,313.9,710.164,339
2019,6,25,7,116,267.4,332.8,569.347,375
2019,6,25,8,56.1,298.3,335.4,413.406,372
2019,6,25,9,36.8,314.7,342.6,214.938,375
2019,6,25,10,106.4,393.8,479.4,352.824,378
2019,6,25,11,258.9,398.5,613.3,199.552,377
2019,6,25,12,200.5,406.7,571.7,133.54,363
2019,6,25,13,135.3,389.5,494.8,344.41,358
2019,6,25,14,94,344.4,410.5,325.567,359
2019,6,25,15,249.8,296.3,447.4,271.305,358
2019,6,25,16,118.7,239.7,297.8,1482.582,354
2019,6,25,17,9.7,122,125.6,1082.003,371
2019,6,25,18,69.2,104.1,120.2,901.423,370
2019,6,25,19,0,16.6,16.6,740.316,364
2019,6,25,20,0,1,1,380.35,352
2019,6,25,21,0,0,0,1097.022,342
2019,6,25,22,0,0,0,1371.904,335
2019,6,25,23,0,0,0,1179.372,321
2019,6,26,0,0,0,0,509.464,263
2019,6,26,1,0,0,0,151.813,264
2019,6,26,2,0,0,0,137.543,263
2019,6,26,3,20.4,24.6,25.8,493.46,261
2019,6,26,4,158,79.2,107.2,384.311,251
2019,6,26,5,16.4,110.5,115.6,351.853,297
2019,6,26,6,7.8,139.9,143.2,167.304,346
2019,6,26,7,18.7,206,216.3,26.107,361
2019,6,26,8,163.7,331.1,440.2,0,368
2019,6,26,9,249.5,368.4,555.8,0,375
2019,6,26,10,250,400.6,602.7,139.607,370
2019,6,26,11,178.8,421.5,567.3,74.943,363
2019,6,26,12,613.7,281.3,785.9,292.441,357
2019,6,26,13,639.5,252,750.3,2128.651,348
2019,6,26,14,563.2,249.5,647.2,4209.779,335
2019,6,26,15,676.1,162,572.6,5162.702,325
2019,6,26,16,628.5,136.9,444.8,5157.597,323
2019,6,26,17,563,106.5,310.4,4986.02,333
2019,6,26,18,384.1,80.6,170,3073.01,327
2019,6,26,19,207,42.2,65,1662.99,323
2019,6,26,20,5,3,3.1,1381.888,316
2019,6,26,21,0,0,0,2070.276,309
2019,6,26,22,0,0,0,2416.095,292
2019,6,26,23,0,0,0,2168.526,166
2019,6,27,0,0,0,0,1653.757,244
2019,6,27,1,0,0,0,1178.182,251
2019,6,27,2,0,0,0,1359.933,236
2019,6,27,3,47.5,23.2,26.1,1515.774,224
2019,6,27,4,133.7,73.1,96.7,1125.872,173
2019,6,27,5,165.9,132.8,183.3,760.255,246
2019,6,27,6,145,203.1,266.2,760.052,301
2019,6,27,7,429.4,218.4,457.6,791.062,317
2019,6,27,8,661.1,193.2,632.6,384.854,321
2019,6,27,9,745.3,186.7,745.5,525.289,326
2019,6,27,10,764.1,193.1,809.4,218.264,333
2019,6,27,11,768,196.4,835.4,5.048,334
2019,6,27,12,23.8,270.2,288.6,521.639,326
2019,6,27,13,390.2,328.3,626.8,979.083,325
2019,6,27,14,628.3,211.6,654.5,1427.546,325
2019,6,27,15,659.8,177.7,578.3,2899.544,319
2019,6,27,16,604.2,150,446.1,3092.076,320
2019,6,27,17,541.3,115.1,311.1,2653.032,327
2019,6,27,18,421.7,80.3,178.3,859.618,328
2019,6,27,19,211.9,43.1,66.5,440.743,330
2019,6,27,20,5.9,3.2,3.2,1081.903,323
2019,6,27,21,0,0,0,695.197,318
2019,6,27,22,0,0,0,1266.153,316
2019,6,27,23,0,0,0,664.816,298
2019,6,28,0,0,0,0,549.835,274
2019,6,28,1,0,0,0,883.88,275
2019,6,28,2,0,0,0,913.712,273
2019,6,28,3,127.1,23,30.7,622.235,274
2019,6,28,4,399.3,56.8,126.9,8.689,267
2019,6,28,5,560.4,84,253.7,0,310
2019,6,28,6,656.4,108.8,392.8,0,332
2019,6,28,7,703.9,133.8,525,9.201,336
2019,6,28,8,763.9,145.2,652.3,131.536,344
2019,6,28,9,798.1,155.5,753.3,356.119,349
2019,6,28,10,815.5,162.2,819.4,327.326,352
2019,6,28,11,822.1,162.9,845.8,440.927,350
2019,6,28,12,826.5,158,836.9,510.572,344
2019,6,28,13,814.3,150.9,785,590.361,340
2019,6,28,14,789.4,142.7,699.8,486.686,336
2019,6,28,15,752,129.8,586.4,275.059,327
2019,6,28,16,691.7,113.1,452,156.353,321
2019,6,28,17,611.6,91.1,312.5,249.641,327
2019,6,28,18,486.6,66.1,179.2,270.943,331
2019,6,28,19,268.1,37.6,67.2,161.477,330
2019,6,28,20,9.8,2.8,2.9,185.738,320
2019,6,28,21,0,0,0,418.546,314
2019,6,28,22,0,0,0,893.402,302
2019,6,28,23,0,0,0,1165.103,267
2019,6,29,0,0,0,0,955.198,254
2019,6,29,1,0,0,0,1015.705,234
2019,6,29,2,0,0,0,876.432,231
2019,6,29,3,0.3,15.9,16,1175.542,196
2019,6,29,4,128.8,74.7,97.1,1237.086,142
2019,6,29,5,48,126,140.5,750.589,158
2019,6,29,6,14.7,149.7,155.9,691.028,242
2019,6,29,7,0.1,145.4,145.4,918.812,262
2019,6,29,8,3.2,192.8,194.8,1195.964,268
2019,6,29,9,268,353.7,553.5,1237.083,283
2019,6,29,10,695.6,224.8,785,1061.524,288
2019,6,29,11,701.1,233.8,815.9,1197.189,286
2019,6,29,12,690.5,237.2,804.1,1484.332,283
2019,6,29,13,683.8,225.2,757.5,1567.82,265
2019,6,29,14,668.6,206.3,678,779.933,257
2019,6,29,15,628.5,186.5,568,453.616,259
2019,6,29,16,567.1,160.4,438.1,446.113,271
2019,6,29,17,467.9,129.7,299,632.464,273
2019,6,29,18,313.8,93.1,165.8,425.606,272
2019,6,29,19,116.9,46.4,59.3,472.816,270
2019,6,29,20,1.1,2.8,2.8,486.469,265
2019,6,29,21,0,0,0,518.128,263
2019,6,29,22,0,0,0,557.851,249
2019,6,29,23,0,0,0,1161.632,234
2019,6,30,0,0,0,0,1280.966,253
2019,6,30,1,0,0,0,850.853,250
2019,6,30,2,0,0,0,721.292,221
2019,6,30,3,64.3,23.6,27.3,445.956,180
2019,6,30,4,319.7,65.1,120.4,276.393,157
2019,6,30,5,522.2,92.9,249.9,56.447,107
2019,6,30,6,643.5,115.1,392.2,134.395,133
2019,6,30,7,711.3,134.9,528.9,321.621,158
2019,6,30,8,734.5,159.5,645.7,572.378,225
2019,6,30,9,750.7,182.7,743.8,977.986,234
2019,6,30,10,737.1,207.8,800.9,3038.536,244
2019,6,30,11,532.3,300,741.1,3950.138,249
2019,6,30,12,468.1,322.5,705.4,4340.681,255
2019,6,30,13,299.5,358.1,592.1,5009.671,248
2019,6,30,14,620.4,218.3,655.8,5718.404,221
2019,6,30,15,549,215.6,548.6,5850.033,51
2019,6,30,16,563.6,159.8,435.5,5675.867,23
2019,6,30,17,558.4,111.6,313.4,4656.456,211
2019,6,30,18,372.1,82.1,168.1,4196.428,269
2019,6,30,19,26.5,40,42.8,5837.929,255
2019,6,30,20,5.7,2.5,2.7,5874.998,250
2019,6,30,21,0,0,0,5846.699,237
2019,6,30,22,0,0,0,5937.971,202
2019,6,30,23,0,0,0,5912.416,45
2019,7,1,0,0,0,0,5881.18,218
2019,7,1,1,0,0,0,5863.834,209
2019,7,1,2,0,0,0,5747.708,209
2019,7,1,3,82.6,22.1,26.8,5892.317,216
2019,7,1,4,234.7,66.6,106.9,5684.91,222
2019,7,1,5,510.4,92.2,245,5612.931,253
2019,7,1,6,242.4,183.4,288.4,5816.143,292
2019,7,1,7,458,200.8,453.8,5666.274,313
2019,7,1,8,723.9,156.8,634.3,5722.803,337
2019,7,1,9,644.5,211.1,691.5,5714.243,337
2019,7,1,10,794.3,166.4,804.9,5170.452,328
2019,7,1,11,749.4,190.7,813.5,5447.462,315
2019,7,1,12,16.8,290.6,304.2,4885.276,300
2019,7,1,13,837.2,140.4,791.3,5918.246,288
2019,7,1,14,173.2,336,458.8,5936.467,287
2019,7,1,15,36,249.3,271.1,5930.451,284
2019,7,1,16,28.4,190.8,204.6,5931.076,281
2019,7,1,17,25.6,133.6,142.9,5938.447,290
2019,7,1,18,36.5,91.6,100,5933.939,295
